"mkpCategory";"code";"mpnTitle";"description [en]";"name";"productSummary [en]";"productPresentation [en]";"productUnit";"packageContent";"packageContentUnit";"thirdLevel";"dangerous";"serialized";"logCard";"easaf1";"variantGroupCode";"eccn";"cm_code";"internalUnit";"id";"line_number";"errors"
"080_013";"FALSE";"NAS1149C0432R";"Washer";"NAS1149C0432R";"Washer";"Washer";"EA";"1";"EA";"false";"false";"false";"false";"false";"NAS1149C0432R";"EAR";"";"











EA




























";"NAS1149C0432R";"576";"MCM-04031|The product identifiers match multiple products from the same provider."
"080_013";"FALSE";"NAS1149C0532R";"Washer";"NAS1149C0532R";"Washer";"Washer";"EA";"1";"EA";"false";"false";"false";"false";"false";"NAS1149C0532R";"EAR";"";"











EA




























";"NAS1149C0532R";"577";"MCM-04031|The product identifiers match multiple products from the same provider."
"080_013";"FALSE";"NAS1149C0563R";"Washer";"NAS1149C0563R";"Washer";"Washer";"EA";"1";"EA";"false";"false";"false";"false";"false";"NAS1149C0563R";"EAR";"";"











EA




























";"NAS1149C0563R";"578";"MCM-04031|The product identifiers match multiple products from the same provider."
"080_013";"FALSE";"NAS1149C0663R";"Washer";"NAS1149C0663R";"Washer";"Washer";"EA";"1";"EA";"false";"false";"false";"false";"false";"NAS1149C0663R";"EAR";"";"











EA




























";"NAS1149C0663R";"579";"MCM-04031|The product identifiers match multiple products from the same provider."
"080_013";"FALSE";"NAS1149D0316J";"Washer";"NAS1149D0316J";"Washer";"Washer";"EA";"1";"EA";"false";"false";"false";"false";"false";"NAS1149D0316J";"EAR";"";"











EA




























";"NAS1149D0316J";"580";"MCM-04031|The product identifiers match multiple products from the same provider."
"080_013";"FALSE";"NAS1149D0363H";"Washer";"NAS1149D0363H";"Washer";"Washer";"EA";"1";"EA";"false";"false";"false";"false";"false";"NAS1149D0363H";"EAR";"";"











EA




























";"NAS1149D0363H";"581";"MCM-04031|The product identifiers match multiple products from the same provider."
"080_013";"FALSE";"NAS1149D0363J";"WASHER";"NAS1149D0363J";"WASHER";"WASHER";"EA";"1";"EA";"false";"false";"false";"false";"false";"NAS1149D0363J";"EAR";"";"











EA




























";"NAS1149D0363J";"582";"MCM-04031|The product identifiers match multiple products from the same provider."
"080_013";"FALSE";"NAS1149D0416H";"Washer";"NAS1149D0416H";"Washer";"Washer";"EA";"1";"EA";"false";"false";"false";"false";"false";"NAS1149D0416H";"EAR";"";"











EA




























";"NAS1149D0416H";"583";"MCM-04031|The product identifiers match multiple products from the same provider."
"080_013";"FALSE";"NAS1149D0463H";"Washer";"NAS1149D0463H";"Washer";"Washer";"EA";"1";"EA";"false";"false";"false";"false";"false";"NAS1149D0463H";"EAR";"";"











EA




























";"NAS1149D0463H";"584";"MCM-04031|The product identifiers match multiple products from the same provider."
"080_013";"FALSE";"NAS1149D0463J";"Washer";"NAS1149D0463J";"Washer";"Washer";"EA";"1";"EA";"false";"false";"false";"false";"false";"NAS1149D0463J";"EAR";"";"











EA




























";"NAS1149D0463J";"585";"MCM-04031|The product identifiers match multiple products from the same provider."
"080_013";"FALSE";"NAS1149D0563J";"Washer";"NAS1149D0563J";"Washer";"Washer";"EA";"1";"EA";"false";"false";"false";"false";"false";"NAS1149D0563J";"EAR";"";"











EA




























";"NAS1149D0563J";"586";"MCM-04031|The product identifiers match multiple products from the same provider."
"080_013";"FALSE";"NAS1149D0763K";"Washer";"NAS1149D0763K";"Washer";"Washer";"EA";"1";"EA";"false";"false";"false";"false";"false";"NAS1149D0763K";"EAR";"";"











EA




























";"NAS1149D0763K";"587";"MCM-04031|The product identifiers match multiple products from the same provider."
"080_013";"FALSE";"NAS1149D1063J";"WASHER";"NAS1149D1063J";"WASHER";"WASHER";"EA";"1";"EA";"false";"false";"false";"false";"false";"NAS1149D1063J";"EAR";"";"











EA




























";"NAS1149D1063J";"588";"MCM-04031|The product identifiers match multiple products from the same provider."
"080_013";"FALSE";"NAS1149DN832K";"WASHER";"NAS1149DN832K";"WASHER";"WASHER";"EA";"1";"EA";"false";"false";"false";"false";"false";"NAS1149DN832K";"EAR";"";"











EA




























";"NAS1149DN832K";"589";"MCM-04031|The product identifiers match multiple products from the same provider."
"080_013";"FALSE";"NAS1149F0332P";"Washer";"NAS1149F0332P";"Washer";"Washer";"EA";"1";"EA";"false";"false";"false";"false";"false";"NAS1149F0332P";"EAR";"";"











EA




























";"NAS1149F0332P";"590";"MCM-04031|The product identifiers match multiple products from the same provider."
"080_013";"FALSE";"NAS1149F0363P";"WASHER";"NAS1149F0363P";"WASHER";"WASHER";"EA";"1";"EA";"false";"false";"false";"false";"false";"NAS1149F0363P";"EAR";"";"











EA




























";"NAS1149F0363P";"591";"MCM-04031|The product identifiers match multiple products from the same provider."
"080_013";"FALSE";"NAS1149F0432P";"Washer";"NAS1149F0432P";"Washer";"Washer";"EA";"1";"EA";"false";"false";"false";"false";"false";"NAS1149F0432P";"EAR";"";"











EA




























";"NAS1149F0432P";"592";"MCM-04031|The product identifiers match multiple products from the same provider."
"080_013";"FALSE";"NAS1149F0463P";"WASHER";"NAS1149F0463P";"WASHER";"WASHER";"EA";"1";"EA";"false";"false";"false";"false";"false";"NAS1149F0463P";"EAR";"";"











EA




























";"NAS1149F0463P";"593";"MCM-04031|The product identifiers match multiple products from the same provider."
"080_013";"FALSE";"NAS1149F0532P";"WASHER";"NAS1149F0532P";"WASHER";"WASHER";"EA";"1";"EA";"false";"false";"false";"false";"false";"NAS1149F0532P";"EAR";"";"











EA




























";"NAS1149F0532P";"594";"MCM-04031|The product identifiers match multiple products from the same provider."
"080_013";"FALSE";"NAS1149F0632P";"Washer";"NAS1149F0632P";"Washer";"Washer";"EA";"1";"EA";"false";"false";"false";"false";"false";"NAS1149F0632P";"EAR";"";"











EA




























";"NAS1149F0632P";"595";"MCM-04031|The product identifiers match multiple products from the same provider."
"080_013";"FALSE";"NAS1149F1063P";"WASHER";"NAS1149F1063P";"WASHER";"WASHER";"EA";"1";"EA";"false";"false";"false";"false";"false";"NAS1149F1063P";"EAR";"";"











EA




























";"NAS1149F1063P";"596";"MCM-04031|The product identifiers match multiple products from the same provider."
"080_013";"FALSE";"NAS1149FN816P";"Washer";"NAS1149FN816P";"Washer";"Washer";"EA";"1";"EA";"false";"false";"false";"false";"false";"NAS1149FN816P";"EAR";"";"











EA




























";"NAS1149FN816P";"597";"MCM-04031|The product identifiers match multiple products from the same provider."
"080_013";"FALSE";"NAS1149FN832P";"Washer";"NAS1149FN832P";"Washer";"Washer";"EA";"1";"EA";"false";"false";"false";"false";"false";"NAS1149FN832P";"EAR";"";"











EA




























";"NAS1149FN832P";"598";"MCM-04031|The product identifiers match multiple products from the same provider."
"080_007";"FALSE";"NAS1329S3K80";"RIVNUT";"NAS1329S3K80";"RIVNUT";"RIVNUT";"EA";"1";"EA";"false";"false";"false";"false";"false";"NAS1329S3K80";"EAR";"";"











EA




























";"NAS1329S3K80";"599";"MCM-04031|The product identifiers match multiple products from the same provider."
"080_013";"FALSE";"NAS1399CW3A4";"RIVET AVEUGLE";"NAS1399CW3A4";"RIVET AVEUGLE";"RIVET AVEUGLE";"EA";"1";"EA";"false";"false";"false";"false";"false";"NAS1399CW3A4";"EAR";"";"











EA




























";"NAS1399CW3A4";"600";"MCM-04031|The product identifiers match multiple products from the same provider."
"080_013";"FALSE";"NAS1801-3-10";"SCREW";"NAS1801-3-10";"SCREW";"SCREW";"EA";"1";"EA";"false";"false";"false";"false";"false";"NAS1801-3-10";"EAR";"";"











EA




























";"NAS1801-3-10";"601";"MCM-04031|The product identifiers match multiple products from the same provider."
"080_013";"FALSE";"NAS1802-08-10";"SCREW";"NAS1802-08-10";"SCREW";"SCREW";"EA";"1";"EA";"false";"false";"false";"false";"false";"NAS1802-08-10";"EAR";"";"











EA




























";"NAS1802-08-10";"602";"MCM-04031|The product identifiers match multiple products from the same provider."
"080_013";"FALSE";"NAS1802-08-5";"NAS1802-08-5";"NAS1802-08-5";"NAS1802-08-5";"NAS1802-08-5";"EA";"1";"EA";"false";"false";"false";"false";"false";"NAS1802-08-5";"EAR";"";"











EA




























";"NAS1802-08-5";"603";"MCM-04000|MPN Title with multiple values : [NAS9305B-4-02 NSA53114-32ADL]"
"080_013";"FALSE";"NAS1802-08-6";"SCREW";"NAS1802-08-6";"SCREW";"SCREW";"EA";"1";"EA";"false";"false";"false";"false";"false";"NAS1802-08-6";"EAR";"";"











EA




























";"NAS1802-08-6";"604";"MCM-04031|The product identifiers match multiple products from the same provider."
"080_013";"FALSE";"NAS1802-08-9";"NAS1802-08-9";"NAS1802-08-9";"NAS1802-08-9";"NAS1802-08-9";"EA";"1";"EA";"false";"false";"false";"false";"false";"NAS1802-08-9";"EAR";"";"











EA




























";"NAS1802-08-9";"605";"MCM-04000|MPN Title with multiple values : [NAS9305B-4-02 NSA53114-32ADL]"
"080_013";"FALSE";"NAS1802-3-22";"NAS1802-3-22";"NAS1802-3-22";"NAS1802-3-22";"NAS1802-3-22";"EA";"1";"EA";"false";"false";"false";"false";"false";"NAS1802-3-22";"EAR";"";"











EA




























";"NAS1802-3-22";"606";"MCM-04000|MPN Title with multiple values : [NAS9305B-4-02 NSA53114-32ADL]"
"080_013";"FALSE";"NAS1919C05-02";"RIVET BLIND";"NAS1919C05-02";"RIVET BLIND";"RIVET BLIND";"EA";"1";"EA";"false";"false";"false";"false";"false";"NAS1919C05-02";"EAR";"";"











EA




























";"NAS1919C05-02";"607";"MCM-04031|The product identifiers match multiple products from the same provider."
"080_013";"FALSE";"NAS1919C06S04";"RIVET BLIND";"NAS1919C06S04";"RIVET BLIND";"RIVET BLIND";"EA";"1";"EA";"false";"false";"false";"false";"false";"NAS1919C06S04";"EAR";"";"











EA




























";"NAS1919C06S04";"608";"MCM-04031|The product identifiers match multiple products from the same provider."
"080_007";"FALSE";"NAS1919M04-02";"RIVET";"NAS1919M04-02";"RIVET";"RIVET";"EA";"1";"EA";"false";"false";"false";"false";"false";"NAS1919M04-02";"EAR";"";"











EA




























";"NAS1919M04-02";"609";"MCM-04031|The product identifiers match multiple products from the same provider."
"080_007";"FALSE";"NAS1919M04S01";"RIVET AVEUGLE";"NAS1919M04S01";"RIVET AVEUGLE";"RIVET AVEUGLE";"EA";"1";"EA";"false";"false";"false";"false";"false";"NAS1919M04S01";"EAR";"";"











EA




























";"NAS1919M04S01";"610";"MCM-04031|The product identifiers match multiple products from the same provider."
"080_013";"FALSE";"NAS1919M04S02";"RIVET AVEUGLE";"NAS1919M04S02";"RIVET AVEUGLE";"RIVET AVEUGLE";"EA";"1";"EA";"false";"false";"false";"false";"false";"NAS1919M04S02";"EAR";"";"











EA




























";"NAS1919M04S02";"611";"MCM-04031|The product identifiers match multiple products from the same provider."
"080_013";"FALSE";"NAS1919M04S02U";"RIVET";"NAS1919M04S02U";"RIVET";"RIVET";"EA";"1";"EA";"false";"false";"false";"false";"false";"NAS1919M04S02U";"EAR";"";"











EA




























";"NAS1919M04S02U";"612";"MCM-04031|The product identifiers match multiple products from the same provider."
"080_013";"FALSE";"NAS1919M04S03";"RIVET AVEUGLE";"NAS1919M04S03";"RIVET AVEUGLE";"RIVET AVEUGLE";"EA";"1";"EA";"false";"false";"false";"false";"false";"NAS1919M04S03";"EAR";"";"











EA




























";"NAS1919M04S03";"613";"MCM-04031|The product identifiers match multiple products from the same provider."
"080_013";"FALSE";"NAS1919M04S03AU";"NAS1919M04S03AU";"NAS1919M04S03AU";"NAS1919M04S03AU";"NAS1919M04S03AU";"EA";"1";"EA";"false";"false";"false";"false";"false";"NAS1919M04S03AU";"EAR";"";"











EA




























";"NAS1919M04S03AU";"614";"MCM-04000|MPN Title with multiple values : [NAS9305B-4-02 NSA53114-32ADL]"
"080_007";"FALSE";"NAS1919-M05-03";"NAS1919-M05-03";"NAS1919-M05-03";"NAS1919-M05-03";"NAS1919-M05-03";"EA";"1";"EA";"false";"false";"false";"false";"false";"NAS1919-M05-03";"EAR";"";"











EA




























";"NAS1919-M05-03";"615";"MCM-04000|MPN Title with multiple values : [NAS9305B-4-02 NSA53114-32ADL]"
"080_007";"FALSE";"NAS1919M05S02U";"RIVET AVEUGLE";"NAS1919M05S02U";"RIVET AVEUGLE";"RIVET AVEUGLE";"EA";"1";"EA";"false";"false";"false";"false";"false";"NAS1919M05S02U";"EAR";"";"











EA




























";"NAS1919M05S02U";"616";"MCM-04031|The product identifiers match multiple products from the same provider."
"080_007";"FALSE";"NAS1919M05S04U";"NAS1919M05S04U";"NAS1919M05S04U";"NAS1919M05S04U";"NAS1919M05S04U";"EA";"1";"EA";"false";"false";"false";"false";"false";"NAS1919M05S04U";"EAR";"";"











EA




























";"NAS1919M05S04U";"617";"MCM-04000|MPN Title with multiple values : [NAS9305B-4-02 NSA53114-32ADL]"
"080_013";"FALSE";"NAS1921C04S02U";"BLIND RIVET";"NAS1921C04S02U";"BLIND RIVET";"BLIND RIVET";"EA";"1";"EA";"false";"false";"false";"false";"false";"NAS1921C04S02U";"EAR";"";"











EA




























";"NAS1921C04S02U";"618";"MCM-04031|The product identifiers match multiple products from the same provider."
"080_013";"FALSE";"NAS1921C04S04U";"RIVET";"NAS1921C04S04U";"RIVET";"RIVET";"EA";"1";"EA";"false";"false";"false";"false";"false";"NAS1921C04S04U";"EAR";"";"











EA




























";"NAS1921C04S04U";"619";"MCM-04031|The product identifiers match multiple products from the same provider."
"080_003";"FALSE";"NAS43DD3-48FC";"NAS43DD3-48FC";"NAS43DD3-48FC";"NAS43DD3-48FC";"NAS43DD3-48FC";"EA";"1";"EA";"false";"false";"false";"false";"false";"NAS43DD3-48FC";"EAR";"";"











EA




























";"NAS43DD3-48FC";"620";"MCM-04000|MPN Title with multiple values : [NAS9305B-4-02 NSA53114-32ADL]"
"080_013";"FALSE";"NAS43DD3-64FC";"SPACER";"NAS43DD3-64FC";"SPACER";"SPACER";"EA";"1";"EA";"false";"false";"false";"false";"false";"NAS43DD3-64FC";"EAR";"";"











EA




























";"NAS43DD3-64FC";"621";"MCM-04031|The product identifiers match multiple products from the same provider."
"080_003";"FALSE";"NAS43DD3-80FC";"NAS43DD3-80FC";"NAS43DD3-80FC";"NAS43DD3-80FC";"NAS43DD3-80FC";"EA";"1";"EA";"false";"false";"false";"false";"false";"NAS43DD3-80FC";"EAR";"";"











EA




























";"NAS43DD3-80FC";"622";"MCM-04000|MPN Title with multiple values : [NAS9305B-4-02 NSA53114-32ADL]"
"080_013";"FALSE";"NAS43DD3-8N";"SPACER";"NAS43DD3-8N";"SPACER";"SPACER";"EA";"1";"EA";"false";"false";"false";"false";"false";"NAS43DD3-8N";"EAR";"";"











EA




























";"NAS43DD3-8N";"623";"MCM-04031|The product identifiers match multiple products from the same provider."
"080_013";"FALSE";"NAS509-4";"NUT";"NAS509-4";"NUT";"NUT";"EA";"1";"EA";"false";"false";"false";"false";"false";"NAS509-4";"EAR";"";"











EA




























";"NAS509-4";"624";"MCM-04031|The product identifiers match multiple products from the same provider."
"080_010";"FALSE";"NAS602-14";"VIS TETE CYLINDRIQUE";"NAS602-14";"VIS TETE CYLINDRIQUE";"VIS TETE CYLINDRIQUE";"EA";"1";"EA";"false";"false";"false";"false";"false";"NAS602-14";"EAR";"";"











EA




























";"NAS602-14";"625";"MCM-04031|The product identifiers match multiple products from the same provider."
"080_013";"FALSE";"NAS617-10";"WASHER";"NAS617-10";"WASHER";"WASHER";"EA";"1";"EA";"false";"false";"false";"false";"false";"NAS617-10";"EAR";"";"











EA




























";"NAS617-10";"626";"MCM-04031|The product identifiers match multiple products from the same provider."
"080_014";"FALSE";"NAS6703-3";"BOLT";"NAS6703-3";"BOLT";"BOLT";"EA";"1";"EA";"false";"false";"false";"false";"false";"NAS6703-3";"EAR";"";"











EA




























";"NAS6703-3";"627";"MCM-04031|The product identifiers match multiple products from the same provider."
